ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
184512,20 D. Tonucci,30,https://cdn.sofifa.com/players/184/512/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,69,69,Castellammare di Stabia,https://cdn.sofifa.com/teams/112124/30.png,€850K,€2K,1493,Right,1.0,2.0,2.0,Low/ High,Normal (170-185),No,"<span class=""pos pos4"">RCB",35.0,"Aug 13, 2019",nan,2022,182cm,78kg,33.0,31.0,61.0,47.0,32.0,41.0,31.0,32.0,44.0,48.0,50.0,33.0,33.0,69.0,77.0,42.0,82.0,70.0,89.0,42.0,74.0,66.0,29.0,21.0,42.0,69.0,nan,74.0,64.0,5.0,11.0,23.0,7.0,21.0,CB,69.0,€1.3M,69.0
254793,21 R. Smit,19,https://cdn.sofifa.com/players/254/793/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,62,72,SC Heerenveen,https://cdn.sofifa.com/teams/1913/30.png,€875K,€1K,1493,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",26.0,"May 10, 2019",nan,2022,183cm,74kg,38.0,61.0,64.0,52.0,57.0,54.0,44.0,35.0,35.0,57.0,72.0,68.0,74.0,59.0,58.0,63.0,71.0,44.0,73.0,56.0,48.0,18.0,65.0,56.0,60.0,55.0,nan,20.0,23.0,6.0,15.0,7.0,8.0,11.0,ST,64.0,€1.5M,21.0
166851,K. Árnason,38,https://cdn.sofifa.com/players/166/851/22_60.png,Iceland,https://cdn.sofifa.com/flags/is.png,64,64,,https://cdn.sofifa.com/flags/is.png,€0,€0,1493,Right,1.0,2.0,2.0,Low/ Medium,Lean (185+),No,"<span class=""pos pos4"">RCB",14.0,nan,nan,nan,191cm,82kg,45.0,40.0,65.0,57.0,42.0,45.0,50.0,49.0,60.0,52.0,28.0,28.0,25.0,68.0,50.0,65.0,45.0,30.0,79.0,50.0,71.0,65.0,37.0,52.0,49.0,65.0,nan,64.0,55.0,12.0,15.0,10.0,13.0,7.0,CB,64.0,nan,70.0
263079,T. Dombrowa,21,https://cdn.sofifa.com/players/263/079/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,62,67,SV Meppen,https://cdn.sofifa.com/teams/110597/30.png,€600K,€500,1493,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-),No,"<span class=""pos pos28"">SUB",34.0,"Jul 1, 2021",nan,2023,170cm,70kg,65.0,62.0,42.0,63.0,58.0,66.0,41.0,32.0,55.0,66.0,72.0,72.0,82.0,42.0,83.0,63.0,49.0,41.0,46.0,56.0,26.0,21.0,55.0,62.0,50.0,45.0,nan,23.0,23.0,14.0,15.0,10.0,8.0,6.0,CAM,64.0,€915K,24.0
253729,A. Okoflex,19,https://cdn.sofifa.com/players/253/729/22_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,59,78,West Ham United,https://cdn.sofifa.com/teams/19/30.png,€575K,€5K,1493,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",29.0,"Jul 1, 2021",nan,2023,186cm,72kg,52.0,56.0,51.0,52.0,42.0,65.0,51.0,49.0,40.0,64.0,76.0,78.0,78.0,48.0,79.0,63.0,48.0,55.0,58.0,57.0,33.0,16.0,54.0,53.0,59.0,58.0,nan,23.0,17.0,13.0,8.0,5.0,9.0,15.0,CAM,60.0,€1.5M,26.0
187915,E. Kujović,33,https://cdn.sofifa.com/players/187/915/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,66,66,Djurgårdens IF,https://cdn.sofifa.com/teams/710/30.png,€550K,€3K,1493,Right,1.0,4.0,2.0,Low/ Low,Normal (185+),No,"<span class=""pos pos28"">SUB",20.0,"Aug 13, 2019",nan,2021,194cm,88kg,33.0,69.0,76.0,60.0,69.0,58.0,66.0,70.0,54.0,63.0,31.0,36.0,32.0,59.0,32.0,74.0,33.0,32.0,90.0,67.0,48.0,21.0,71.0,47.0,69.0,63.0,nan,34.0,15.0,16.0,13.0,13.0,9.0,9.0,ST,66.0,€688K,24.0
224376,Philipe Sampaio,26,https://cdn.sofifa.com/players/224/376/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,70,74,En Avant de Guingamp,https://cdn.sofifa.com/teams/62/30.png,€2M,€5K,1493,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos4"">RCB",4.0,"Jul 1, 2020",nan,2024,191cm,83kg,36.0,33.0,72.0,63.0,34.0,41.0,32.0,30.0,58.0,49.0,32.0,31.0,47.0,66.0,36.0,48.0,65.0,74.0,91.0,35.0,75.0,69.0,28.0,30.0,42.0,63.0,nan,70.0,69.0,16.0,10.0,15.0,13.0,11.0,CB,72.0,€3.7M,72.0
138445,15 D. Lugano,33,https://cdn.sofifa.com/players/138/445/15_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,74,74,BK Häcken,https://cdn.sofifa.com/teams/711/30.png,€1.5M,€25K,1493,Right,3.0,2.0,2.0,Medium/ High,Stocky (185+),Yes,"<span class=""pos pos4"">RCB",2.0,"Mar 26, 2015",nan,2015,188cm,84kg,20.0,47.0,73.0,64.0,28.0,21.0,23.0,49.0,54.0,58.0,27.0,31.0,33.0,64.0,42.0,58.0,73.0,54.0,78.0,60.0,85.0,75.0,30.0,43.0,41.0,nan,72.0,75.0,70.0,12.0,7.0,9.0,10.0,7.0,CB,73.0,nan,nan
248003,A. Burcă,28,https://cdn.sofifa.com/players/248/003/22_60.png,Romania,https://cdn.sofifa.com/flags/ro.png,71,73,CFR Cluj,https://cdn.sofifa.com/teams/110816/30.png,€1.9M,€11K,1493,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),No,"<span class=""pos pos28"">SUB",3.0,"Jul 1, 2019",nan,2022,187cm,82kg,26.0,17.0,68.0,66.0,29.0,43.0,20.0,20.0,50.0,59.0,67.0,68.0,54.0,67.0,56.0,31.0,73.0,73.0,80.0,22.0,72.0,72.0,32.0,33.0,37.0,62.0,nan,73.0,71.0,7.0,10.0,14.0,7.0,7.0,CB,73.0,€2.8M,69.0
263551,R. Savage,19,https://cdn.sofifa.com/players/263/551/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,75,Newcastle United,https://cdn.sofifa.com/teams/13/30.png,€725K,€3K,1493,Left,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",57.0,"Jul 1, 2021",nan,2025,185cm,70kg,49.0,24.0,61.0,56.0,29.0,45.0,45.0,29.0,52.0,54.0,64.0,66.0,59.0,55.0,57.0,50.0,65.0,56.0,63.0,24.0,62.0,59.0,47.0,50.0,30.0,54.0,nan,65.0,63.0,8.0,10.0,13.0,9.0,14.0,CB,63.0,€1.8M,60.0
252006,B. Vázquez,23,https://cdn.sofifa.com/players/252/006/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,60,71,Club Atlas,https://cdn.sofifa.com/teams/101114/30.png,€500K,€2K,1493,Right,1.0,2.0,2.0,Low/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB",24.0,"Jul 1, 2019",nan,2022,181cm,78kg,39.0,37.0,54.0,62.0,36.0,50.0,37.0,32.0,58.0,60.0,59.0,65.0,54.0,57.0,55.0,47.0,70.0,55.0,67.0,37.0,55.0,58.0,30.0,42.0,45.0,50.0,nan,62.0,62.0,13.0,7.0,10.0,8.0,11.0,CB,62.0,€950K,59.0
242682,K. O'Sullivan,21,https://cdn.sofifa.com/players/242/682/22_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,56,66,Finn Harps,https://cdn.sofifa.com/teams/111131/30.png,€325K,€500,1493,Right,1.0,2.0,2.0,High/ High,Lean (170-185),No,"<span class=""pos pos12"">RM",7.0,"Jan 14, 2020",nan,2021,175cm,70kg,50.0,53.0,34.0,48.0,50.0,56.0,50.0,44.0,45.0,50.0,82.0,79.0,81.0,56.0,73.0,51.0,53.0,65.0,45.0,48.0,42.0,41.0,50.0,46.0,44.0,45.0,nan,39.0,33.0,5.0,6.0,10.0,13.0,6.0,RM,57.0,€569K,45.0
256774,S. Henriksen,19,https://cdn.sofifa.com/players/256/774/22_60.png,Norway,https://cdn.sofifa.com/flags/no.png,54,71,Viking FK,https://cdn.sofifa.com/teams/300/30.png,€275K,€500,1492,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB",25.0,"May 15, 2020",nan,2022,192cm,78kg,40.0,39.0,53.0,61.0,41.0,53.0,46.0,46.0,57.0,55.0,66.0,67.0,59.0,51.0,64.0,54.0,56.0,55.0,64.0,38.0,51.0,45.0,34.0,43.0,47.0,56.0,nan,55.0,55.0,6.0,11.0,10.0,8.0,7.0,CDM,56.0,€516K,55.0
260473,T. Wright,19,https://cdn.sofifa.com/players/260/473/22_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,60,76,Salford City,https://cdn.sofifa.com/teams/113926/30.png,€625K,€5K,1492,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",7.0,nan,"<a href=""/team/2/aston-villa/"">Aston Villa</a>","Jun 30, 2022",179cm,72kg,59.0,51.0,45.0,54.0,43.0,61.0,52.0,48.0,41.0,59.0,79.0,80.0,71.0,54.0,74.0,53.0,41.0,53.0,43.0,52.0,40.0,27.0,55.0,56.0,50.0,57.0,nan,33.0,37.0,5.0,13.0,13.0,11.0,8.0,LM,61.0,nan,31.0
262212,H. Matriciani,21,https://cdn.sofifa.com/players/262/212/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,61,69,FC Schalke 04,https://cdn.sofifa.com/teams/34/30.png,€700K,€1K,1492,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",41.0,"May 15, 2021",nan,2024,185cm,78kg,53.0,32.0,57.0,52.0,33.0,52.0,40.0,40.0,48.0,54.0,60.0,62.0,54.0,56.0,56.0,33.0,61.0,60.0,62.0,30.0,60.0,62.0,49.0,41.0,47.0,41.0,nan,63.0,60.0,14.0,7.0,9.0,15.0,7.0,CB,62.0,€1.3M,63.0
259105,Pablo Rodríguez,19,https://cdn.sofifa.com/players/259/105/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,79,Lecce,https://cdn.sofifa.com/teams/347/30.png,€1.4M,€750,1492,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",99.0,"Sep 30, 2020",nan,2024,178cm,70kg,36.0,67.0,59.0,57.0,62.0,64.0,59.0,48.0,45.0,62.0,68.0,72.0,62.0,58.0,65.0,63.0,59.0,58.0,52.0,64.0,32.0,11.0,70.0,49.0,67.0,59.0,nan,12.0,11.0,5.0,10.0,9.0,15.0,9.0,ST,66.0,€3.1M,12.0
255927,D. Pecile,19,https://cdn.sofifa.com/players/255/927/22_60.png,Canada,https://cdn.sofifa.com/flags/ca.png,57,70,Venezia FC,https://cdn.sofifa.com/teams/205/30.png,€400K,€800,1492,Right,1.0,3.0,2.0,High/ High,Lean (170-185),No,"<span class=""pos pos29"">RES",98.0,nan,"<a href=""/team/101112/vancouver-whitecaps-fc/"">Vancouver Whitecaps FC</a>","Jun 30, 2022",182cm,72kg,46.0,39.0,42.0,65.0,45.0,57.0,46.0,45.0,64.0,58.0,34.0,53.0,59.0,57.0,57.0,53.0,64.0,50.0,58.0,47.0,48.0,48.0,52.0,55.0,47.0,60.0,nan,44.0,42.0,14.0,12.0,6.0,12.0,15.0,CM,59.0,nan,58.0
242759,A. Arigoni,22,https://cdn.sofifa.com/players/242/759/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,58,66,Grasshopper Club Zürich,https://cdn.sofifa.com/teams/322/30.png,€425K,€2K,1492,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos4"">RCB",34.0,"Feb 24, 2018",nan,2022,183cm,78kg,57.0,28.0,57.0,52.0,35.0,54.0,41.0,29.0,48.0,54.0,70.0,67.0,64.0,49.0,59.0,36.0,70.0,71.0,72.0,33.0,60.0,58.0,48.0,39.0,32.0,43.0,nan,57.0,57.0,8.0,9.0,7.0,9.0,7.0,CB,60.0,€701K,55.0
190720,T. Ricketts,33,https://cdn.sofifa.com/players/190/720/22_60.png,Canada,https://cdn.sofifa.com/flags/ca.png,61,61,Vancouver Whitecaps FC,https://cdn.sofifa.com/teams/101112/30.png,€210K,€2K,1492,Right,1.0,1.0,2.0,Medium/ Low,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",87.0,"Aug 9, 2019",nan,2021,180cm,77kg,55.0,61.0,66.0,53.0,56.0,48.0,50.0,21.0,30.0,52.0,83.0,86.0,67.0,52.0,57.0,67.0,92.0,30.0,71.0,55.0,55.0,20.0,60.0,45.0,46.0,53.0,nan,14.0,12.0,14.0,12.0,15.0,13.0,15.0,ST,61.0,€305K,19.0
254480,L. Egloff,18,https://cdn.sofifa.com/players/254/480/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,60,80,VfB Stuttgart,https://cdn.sofifa.com/teams/36/30.png,€675K,€1K,1492,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",25.0,"Nov 24, 2019",nan,2024,182cm,81kg,52.0,61.0,33.0,64.0,44.0,65.0,50.0,39.0,55.0,66.0,69.0,65.0,72.0,40.0,71.0,50.0,56.0,54.0,62.0,33.0,37.0,25.0,60.0,61.0,53.0,56.0,nan,37.0,36.0,11.0,8.0,15.0,10.0,5.0,CAM,62.0,€1.9M,33.0
237929,19 A. Simpson,19,https://cdn.sofifa.com/players/237/929/19_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,57,71,Gillingham,https://cdn.sofifa.com/teams/1802/30.png,€200K,€500,1492,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-),No,"<span class=""pos pos29"">RES",19.0,"Feb 1, 2017",nan,2021,167cm,69kg,59.0,24.0,44.0,40.0,22.0,59.0,50.0,34.0,24.0,51.0,87.0,82.0,77.0,49.0,82.0,60.0,74.0,69.0,58.0,37.0,43.0,48.0,46.0,30.0,40.0,39.0,51.0,52.0,50.0,6.0,15.0,6.0,14.0,9.0,LB,56.0,€475K,nan
256441,21 V. Pizarro,17,https://cdn.sofifa.com/players/256/441/21_60.png,Chile,https://cdn.sofifa.com/flags/cl.png,58,72,Colo-Colo,https://cdn.sofifa.com/teams/110980/30.png,€450K,€500,1492,Left,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",2.0,"Jan 1, 2020",nan,2024,172cm,67kg,43.0,38.0,48.0,63.0,32.0,45.0,34.0,29.0,59.0,58.0,59.0,61.0,66.0,47.0,70.0,46.0,66.0,65.0,62.0,33.0,54.0,50.0,38.0,53.0,45.0,51.0,nan,61.0,60.0,9.0,10.0,8.0,14.0,13.0,CDM,59.0,€889K,53.0
221376,21 A. Puljić,32,https://cdn.sofifa.com/players/221/376/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,65,65,FC Dinamo 1948 Bucureşti,https://cdn.sofifa.com/teams/100757/30.png,€475K,€2K,1492,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos6"">LCB",66.0,"Sep 5, 2019",nan,2022,187cm,79kg,47.0,37.0,67.0,55.0,30.0,32.0,25.0,28.0,52.0,52.0,43.0,41.0,51.0,60.0,55.0,61.0,81.0,64.0,78.0,40.0,76.0,63.0,38.0,39.0,37.0,73.0,nan,63.0,63.0,12.0,7.0,16.0,10.0,9.0,CB,65.0,€641K,60.0
260379,N. Shamoun,18,https://cdn.sofifa.com/players/260/379/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,55,72,Kalmar FF,https://cdn.sofifa.com/teams/1439/30.png,€325K,€500,1492,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos24"">RS",14.0,"Jan 8, 2021",nan,2022,175cm,65kg,43.0,44.0,43.0,60.0,44.0,65.0,40.0,44.0,56.0,63.0,74.0,66.0,75.0,46.0,78.0,49.0,50.0,72.0,37.0,55.0,55.0,32.0,44.0,49.0,46.0,51.0,nan,42.0,41.0,5.0,7.0,15.0,14.0,5.0,CAM,59.0,€609K,33.0
222906,20 N. Boyle,25,https://cdn.sofifa.com/players/222/906/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,58,62,Finn Harps,https://cdn.sofifa.com/teams/111131/30.png,€170K,€500,1492,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos26"">LS",9.0,"Dec 1, 2018",nan,2019,183cm,77kg,43.0,56.0,54.0,44.0,52.0,57.0,50.0,38.0,37.0,55.0,84.0,86.0,76.0,52.0,62.0,55.0,68.0,66.0,60.0,49.0,57.0,33.0,54.0,43.0,52.0,45.0,nan,12.0,13.0,11.0,7.0,9.0,11.0,13.0,ST,57.0,€276K,33.0
262652,L. Joseph,20,https://cdn.sofifa.com/players/262/652/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,64,73,FC Metz,https://cdn.sofifa.com/teams/68/30.png,€1.3M,€4K,1492,Right,1.0,2.0,2.0,High/ Medium,Stocky (170-185),No,"<span class=""pos pos28"">SUB",24.0,"Jun 10, 2021",nan,2024,180cm,70kg,38.0,74.0,65.0,58.0,50.0,63.0,41.0,40.0,45.0,56.0,75.0,78.0,63.0,56.0,70.0,65.0,63.0,55.0,55.0,59.0,32.0,11.0,63.0,54.0,65.0,58.0,nan,13.0,17.0,10.0,12.0,15.0,9.0,8.0,ST,66.0,€2.9M,14.0
230815,O. Kakay,23,https://cdn.sofifa.com/players/230/815/22_60.png,Sierra Leone,https://cdn.sofifa.com/flags/sl.png,67,72,Queens Park Rangers,https://cdn.sofifa.com/teams/15/30.png,€1.4M,€5K,1492,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",2.0,"May 28, 2015",nan,2024,180cm,72kg,56.0,24.0,54.0,60.0,28.0,64.0,31.0,31.0,39.0,62.0,75.0,72.0,73.0,66.0,67.0,26.0,61.0,64.0,58.0,22.0,49.0,64.0,43.0,33.0,36.0,47.0,nan,68.0,69.0,7.0,5.0,7.0,8.0,5.0,RWB,67.0,€2.8M,65.0
256564,T. Lemperle,19,https://cdn.sofifa.com/players/256/564/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,62,78,1. FC Köln,https://cdn.sofifa.com/teams/31/30.png,€1M,€3K,1491,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",25.0,"May 13, 2020",nan,2023,187cm,80kg,63.0,62.0,40.0,60.0,52.0,70.0,50.0,45.0,53.0,68.0,67.0,67.0,61.0,44.0,59.0,65.0,34.0,54.0,66.0,50.0,44.0,27.0,52.0,49.0,55.0,45.0,nan,33.0,30.0,9.0,10.0,8.0,7.0,7.0,RM,63.0,€2.4M,30.0
236388,J. Garrick,22,https://cdn.sofifa.com/players/236/388/22_60.png,Jamaica,https://cdn.sofifa.com/flags/jm.png,63,70,Plymouth Argyle,https://cdn.sofifa.com/teams/1929/30.png,€975K,€5K,1491,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",14.0,nan,"<a href=""/team/1960/swansea-city/"">Swansea City</a>","Jun 30, 2022",179cm,77kg,60.0,56.0,48.0,57.0,41.0,67.0,49.0,29.0,40.0,64.0,80.0,81.0,76.0,61.0,72.0,60.0,63.0,49.0,58.0,54.0,36.0,21.0,61.0,58.0,50.0,46.0,nan,21.0,18.0,10.0,12.0,7.0,8.0,10.0,RW,64.0,nan,14.0
258179,T. Walbrecht,19,https://cdn.sofifa.com/players/258/179/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,59,71,Hannover 96,https://cdn.sofifa.com/teams/485/30.png,€500K,€2K,1491,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",27.0,"Jul 1, 2020",nan,2023,186cm,80kg,42.0,30.0,61.0,59.0,37.0,54.0,38.0,33.0,55.0,56.0,70.0,66.0,52.0,54.0,52.0,45.0,55.0,54.0,67.0,33.0,56.0,58.0,40.0,43.0,40.0,39.0,nan,63.0,57.0,12.0,14.0,8.0,15.0,11.0,CB,62.0,€900K,61.0
240756,P. Sussek,21,https://cdn.sofifa.com/players/240/756/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,62,73,FC Ingolstadt 04,https://cdn.sofifa.com/teams/111239/30.png,€900K,€3K,1491,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",37.0,"Apr 22, 2017",nan,2022,176cm,68kg,55.0,49.0,40.0,61.0,45.0,66.0,44.0,43.0,51.0,64.0,76.0,70.0,81.0,54.0,84.0,57.0,56.0,58.0,45.0,45.0,40.0,24.0,55.0,60.0,47.0,44.0,nan,22.0,28.0,8.0,14.0,5.0,9.0,7.0,RM,63.0,€1.6M,28.0
262082,L. Cissé,18,https://cdn.sofifa.com/players/262/082/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,62,74,AS Nancy Lorraine,https://cdn.sofifa.com/teams/1823/30.png,€925K,€550,1491,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos12"">RM",29.0,"Apr 22, 2021",nan,2024,179cm,69kg,63.0,57.0,49.0,59.0,42.0,69.0,58.0,49.0,35.0,67.0,78.0,74.0,78.0,55.0,77.0,53.0,63.0,52.0,43.0,49.0,36.0,19.0,55.0,53.0,56.0,59.0,nan,19.0,17.0,7.0,6.0,9.0,13.0,14.0,RM,63.0,€1.8M,17.0
258432,C. Matsima,19,https://cdn.sofifa.com/players/258/432/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,69,81,AS Monaco,https://cdn.sofifa.com/teams/69/30.png,€3.1M,€10K,1491,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB",34.0,"Jul 2, 2019",nan,2025,193cm,80kg,31.0,29.0,75.0,64.0,24.0,54.0,31.0,23.0,51.0,60.0,52.0,58.0,45.0,64.0,34.0,54.0,73.0,54.0,81.0,24.0,69.0,66.0,41.0,44.0,43.0,70.0,nan,69.0,64.0,12.0,8.0,8.0,6.0,11.0,CB,71.0,€6.5M,69.0
223271,19 S. Kurt,21,https://cdn.sofifa.com/players/223/271/19_60.png,Germany,https://cdn.sofifa.com/flags/de.png,62,68,Hertha BSC,https://cdn.sofifa.com/teams/166/30.png,€425K,€4K,1491,Left,1.0,3.0,4.0,Medium/ Low,Lean (170-185),No,"<span class=""pos pos29"">RES",18.0,"Jan 7, 2016",nan,2019,173cm,71kg,58.0,54.0,39.0,61.0,52.0,73.0,50.0,55.0,48.0,70.0,68.0,64.0,73.0,65.0,76.0,43.0,62.0,34.0,34.0,49.0,29.0,23.0,51.0,53.0,46.0,46.0,58.0,19.0,22.0,9.0,12.0,14.0,13.0,14.0,LW,63.0,€808K,nan
263953,S. Edozie,18,https://cdn.sofifa.com/players/263/953/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,82,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€1.1M,€7K,1491,Right,1.0,2.0,3.0,Medium/ Medium,Lean (170-),No,"<span class=""pos pos28"">SUB",53.0,"Aug 7, 2021",nan,2023,167cm,71kg,61.0,55.0,37.0,56.0,47.0,67.0,52.0,42.0,50.0,65.0,84.0,67.0,63.0,51.0,68.0,59.0,48.0,48.0,50.0,50.0,38.0,23.0,56.0,55.0,60.0,57.0,nan,31.0,36.0,13.0,11.0,10.0,7.0,9.0,RM,63.0,€3.1M,22.0
261335,K. Kesler Hayden,18,https://cdn.sofifa.com/players/261/335/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,76,Swindon Town,https://cdn.sofifa.com/teams/1934/30.png,€550K,€2K,1491,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",22.0,nan,"<a href=""/team/2/aston-villa/"">Aston Villa</a>","Jun 30, 2022",175cm,62kg,58.0,55.0,37.0,57.0,27.0,64.0,29.0,30.0,57.0,57.0,74.0,70.0,66.0,45.0,70.0,35.0,56.0,53.0,50.0,31.0,46.0,57.0,44.0,58.0,38.0,43.0,nan,59.0,57.0,8.0,11.0,15.0,14.0,7.0,RM,60.0,nan,56.0
259083,S. Diarrassouba,19,https://cdn.sofifa.com/players/259/083/22_60.png,Burkina Faso,https://cdn.sofifa.com/flags/bf.png,58,75,FC St. Gallen 1879,https://cdn.sofifa.com/teams/898/30.png,€525K,€1K,1491,Right,1.0,2.0,3.0,High/ Medium,Lean (170-),No,"<span class=""pos pos28"">SUB",55.0,"Sep 28, 2020",nan,2025,166cm,56kg,47.0,45.0,40.0,62.0,44.0,63.0,44.0,42.0,55.0,65.0,77.0,73.0,80.0,50.0,85.0,47.0,62.0,46.0,33.0,37.0,45.0,25.0,47.0,57.0,45.0,55.0,nan,38.0,39.0,12.0,9.0,12.0,10.0,13.0,CAM,60.0,€1.1M,42.0
255457,M. Navarro,22,https://cdn.sofifa.com/players/255/457/22_60.png,Venezuela,https://cdn.sofifa.com/flags/ve.png,62,72,Chicago Fire Football Club,https://cdn.sofifa.com/teams/693/30.png,€850K,€1K,1491,Left,1.0,3.0,2.0,High/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB",6.0,"Jan 27, 2020",nan,2022,173cm,66kg,61.0,29.0,43.0,57.0,26.0,61.0,48.0,29.0,43.0,62.0,70.0,70.0,58.0,56.0,81.0,35.0,64.0,60.0,46.0,28.0,50.0,57.0,53.0,42.0,31.0,47.0,nan,60.0,62.0,11.0,8.0,11.0,12.0,9.0,LB,62.0,€1.4M,58.0
238491,A. Oteh,22,https://cdn.sofifa.com/players/238/491/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,69,Salford City,https://cdn.sofifa.com/teams/113926/30.png,€750K,€3K,1491,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",20.0,"Sep 25, 2021",nan,2022,176cm,73kg,42.0,62.0,57.0,51.0,46.0,60.0,41.0,30.0,42.0,59.0,80.0,76.0,67.0,59.0,67.0,59.0,68.0,64.0,70.0,50.0,59.0,16.0,61.0,51.0,61.0,59.0,nan,20.0,19.0,6.0,5.0,6.0,11.0,6.0,ST,63.0,€1.5M,20.0
